33941,254.75,-9.44,1.5,-105.1,-9.43,1.76
33960,254.5,-9.38,2.06,-105.31,-9.43,2.46
33984,254.06,-9.38,2.75,-105.84,-9.37,3.01
34004,253.62,-9.31,3.25,-106.3,-9.32,3.25
34027,253.19,-9.25,3.19,-106.78,-9.26,3.2
34047,252.44,-9.13,3.19,-107.31,-9.13,3.23
34069,252,-8.88,3,-107.71,-8.94,2.92
34092,251.5,-8.69,2.75,-108.52,-8.56,2.66
34113,251.06,-8.38,2.56,-108.95,-8.3,2.5
34136,250.5,-8.13,2.44,-109.53,-8.06,2.46
34156,249.94,-7.81,2.44,-109.84,-7.85,2.47
34178,249.56,-7.56,2.56,-110.26,-7.58,2.61
34198,249.19,-7.31,2.62,-110.64,-7.35,2.72
34220,248.81,-7.25,2.69,-110.97,-7.27,2.69
34242,248.44,-7.25,2.62,-111.36,-7.26,2.65
34261,248.06,-7.19,2.62,-111.74,-7.22,2.62
34285,247.69,-7.19,2.5,-112.24,-7.22,2.44
34305,247.37,-7.25,2.12,-112.63,-7.31,2.18
34328,247,-7.37,2,-112.97,-7.39,1.97
34348,246.56,-7.44,1.94,-113.3,-7.44,1.95
34369,246.25,-7.44,1.94,-113.61,-7.47,2.02
34391,245.87,-7.44,2,-113.94,-7.5,2.11
34410,245.56,-7.5,2.12,-114.29,-7.53,2.17
34435,245.12,-7.5,2.12,-114.83,-7.57,2.16
34454,244.69,-7.56,2.06,-115.24,-7.63,2.06
34477,244.37,-7.62,1.81,-115.69,-7.69,1.87
34497,243.75,-7.56,1.62,-116.14,-7.6,1.62
34519,243.31,-7.62,1.25,-116.56,-7.66,1.14
34541,242.87,-7.69,1,-117,-7.79,0.95
34560,242.5,-7.75,0.88,-117.4,-7.8,0.89
34584,242.19,-7.87,0.88,-117.79,-7.96,0.96
34603,241.94,-7.94,1,-117.98,-8.01,1.12
34627,241.75,-8,1.19,-118.25,-8,1.28
34647,241.31,-7.94,1.31,-118.59,-7.95,1.34
34669,240.81,-7.87,1.25,-119.03,-7.92,1.19
34692,240.25,-7.94,1,-119.63,-7.99,0.81
34711,239.62,-7.87,0.37,-120.29,-8.06,0.11
34735,239,-7.87,-0.13,-121.16,-7.9,-0.34
34755,238.37,-7.87,-0.44,-121.99,-7.85,-0.56
34779,237.69,-7.81,-0.56,-122.69,-7.79,-0.57
34798,236.56,-7.69,-0.56,-123.44,-7.71,-0.61
34820,235.75,-7.56,-0.56,-124.25,-7.63,-0.62
34842,235,-7.5,-0.56,-124.99,-7.52,-0.53
34861,234.31,-7.44,-0.44,-125.69,-7.49,-0.35
34884,233.75,-7.31,-0.19,-126.26,-7.2,0
34904,233.12,-7.12,0.25,-126.97,-7.1,0.53
34928,232.56,-7,0.69,-127.53,-6.97,0.82
34948,232,-6.75,0.94,-127.91,-6.77,0.94
34970,231.62,-6.5,1,-128.32,-6.53,1.03
34993,231.12,-6.25,1.06,-128.76,-6.17,1.15
35012,230.62,-6.06,1.19,-129.26,-6.06,1.2
35036,230.12,-6,1.12,-129.88,-6.06,1.06
35056,229.62,-6.06,0.94,-130.51,-6.18,0.81
35080,229.19,-6.19,0.56,-131,-6.3,0.6
35099,228.44,-6.31,0.5,-131.49,-6.37,0.55
35120,227.94,-6.37,0.5,-131.99,-6.44,0.54
35143,227.44,-6.56,0.5,-132.52,-6.7,0.39
35163,226.81,-6.81,0.19,-133.11,-7.03,0.06
35187,226.25,-7.12,-0.06,-133.86,-7.32,-0.31
35207,225.62,-7.44,-0.5,-134.63,-7.65,-0.71
35230,225.12,-7.94,-1,-135.16,-7.97,-1.1
35250,224.44,-8.25,-1.25,-135.59,-8.26,-1.31
35272,224.12,-8.44,-1.37,-135.95,-8.48,-1.43
35295,223.81,-8.63,-1.44,-136.32,-8.66,-1.44
35315,223.44,-8.63,-1.37,-136.7,-8.62,-1.31
35339,223.12,-8.5,-1.12,-137.08,-8.41,-0.97
35359,222.62,-8.06,-0.62,-137.42,-8.12,-0.64
35382,222.19,-7.87,-0.44,-137.82,-7.91,-0.37
35401,221.69,-7.81,-0.25,-138.31,-7.85,-0.2
35423,221.12,-7.81,-0.06,-138.88,-7.86,0.02
35446,220.5,-7.87,0.13,-139.54,-7.87,0.31
35466,219.87,-7.81,0.5,-140.2,-7.73,0.74
35490,219.19,-7.62,1,-141.04,-7.53,1.32
35509,218.5,-7.31,1.87,-141.69,-7.33,1.9
35532,217.56,-7.19,2.37,-142.27,-7.2,2.68
35551,216.87,-7.06,3,-142.92,-7.1,3.11
35573,215.75,-6.87,3.62,-144.01,-6.93,3.94
35595,214.94,-6.87,4.12,-144.79,-6.87,4.39
35614,214.19,-6.81,4.62,-145.52,-6.74,4.94
35639,213.37,-6.56,5.12,-146.38,-6.55,5.25
35658,212.56,-6.44,5.25,-147.57,-6.4,5.27
35681,211.69,-6.31,5.06,-148.44,-6.34,5.08
35701,210.37,-6.31,4.5,-149.36,-6.32,4.52
35722,209.44,-6.25,3.69,-150.32,-6.29,3.29
35745,208.56,-6.19,2.87,-151.26,-6.3,2.6
35764,207.81,-6.12,2.31,-152.04,-6.2,2.06
35788,207.19,-6.06,1.87,-152.76,-6.07,1.8
35807,206.62,-6,1.75,-153.27,-5.97,1.84
35830,206.25,-5.87,1.87,-153.8,-5.83,2.01
35850,205.87,-5.69,2.12,-154.12,-5.7,2.17
35871,205.56,-5.62,2.25,-154.48,-5.56,2.26
35894,204.87,-5.31,2.25,-154.98,-5.35,2.26
35913,204.19,-5,2.19,-155.68,-5.04,2.16
35937,203.56,-4.62,2.12,-156.35,-4.49,2.15
35956,202.87,-4.31,2.12,-157.01,-4.23,2.19
35980,202.31,-4.12,2.19,-157.6,-4.12,2.24
36000,201.62,-4.19,2.31,-158.28,-4.2,2.32
36022,201.37,-4.31,2.5,-158.72,-4.37,2.5
36045,200.75,-4.56,2.81,-159.14,-4.67,2.99
36064,200.25,-4.75,3.12,-159.61,-4.79,3.38
36088,199.75,-4.94,3.5,-160.06,-5.01,3.71
36108,199.31,-5,3.81,-160.54,-5.07,3.89
36132,198.69,-5.06,3.81,-161.37,-5.03,3.85
36151,197.87,-4.87,3.62,-161.96,-4.9,3.67
36172,197.25,-4.75,3.31,-162.59,-4.76,3.37
36194,196.69,-4.56,3,-163.18,-4.61,2.87
36213,196.06,-4.5,2.69,-163.79,-4.5,2.62
36236,195.44,-4.44,2.56,-164.44,-4.51,2.6
36255,194.81,-4.5,2.62,-165.07,-4.62,2.76
36277,194.19,-4.62,2.81,-165.66,-4.71,2.95
36299,193.62,-4.81,3.12,-166.23,-5.05,3.42
36319,193,-5.19,3.69,-166.79,-5.42,3.99
36342,192.37,-5.56,4.25,-167.64,-5.79,4.64
36362,191.44,-6.12,5.31,-168.25,-6.16,5.33
36385,190.81,-6.44,5.94,-168.84,-6.49,6.24
36404,190.12,-6.69,6.44,-169.46,-6.72,6.69
36426,189.31,-6.81,6.87,-170.26,-6.75,6.95
36448,188.56,-6.62,7,-171.02,-6.51,7.03
36467,187.69,-6.44,7.06,-171.87,-6.42,7.18
36491,186.81,-6.31,7.19,-172.75,-6.27,7.23
36511,185.94,-6.06,7.25,-174.09,-6.09,7.27
36534,185.06,-5.87,7.25,-174.95,-5.94,7.31
36553,183.81,-5.81,7.31,-175.78,-5.84,7.37
36574,183,-5.69,7.44,-176.61,-5.75,7.54
36597,182.12,-5.62,7.62,-177.45,-5.66,7.73
36616,181.25,-5.56,7.75,-178.33,-5.63,7.88
36639,180.5,-5.56,7.94,-179.07,-5.53,7.99
36659,179.81,-5.44,8,-179.76,-5.42,8.1
36682,179.06,-5.31,8.13,179.09,-5.29,8.16
36702,178.31,-5.12,8.06,178.37,-5.15,8.12
36721,177.62,-5.06,7.94,177.65,-5.05,7.97
36744,176.94,-4.94,7.87,177,-4.97,7.91
36764,176.06,-4.87,7.87,176.44,-4.91,7.89
36787,175.62,-4.81,7.87,175.98,-4.87,7.91
36806,175.19,-4.81,7.87,175.56,-4.84,7.91
36828,174.75,-4.75,7.87,175.08,-4.75,7.88
36850,174.19,-4.69,7.81,174.54,-4.7,7.83
36872,173.62,-4.62,7.75,173.96,-4.68,7.72
36894,173.06,-4.62,7.5,173.18,-4.68,7.56
36914,172.31,-4.56,7.37,172.68,-4.61,7.4
36936,171.94,-4.44,7.19,172.23,-4.48,7.12
36956,171.56,-4.37,6.94,171.84,-4.38,6.84
36979,171.12,-4.31,6.69,171.42,-4.31,6.6
37000,170.69,-4.25,6.44,170.99,-4.27,6.41
37024,170.31,-4.19,6.31,170.35,-4.18,6.32
37045,169.75,-4.12,6.19,169.98,-4.14,6.2
37065,169.37,-4.19,6.12,169.64,-4.2,6.18
37087,169.06,-4.25,6.06,169.33,-4.29,6
37107,168.69,-4.31,5.87,168.97,-4.34,5.77
