164160,-7.25,5.75,-9.5
164172,-7.25,5.75,-9.5
164186,-7.25,5.75,-9.5
164199,-7.25,5.75,-9.5
164210,-11.25,5.37,-9.06
164222,-11.25,5.37,-9.06
164236,-11.25,5.37,-9.06
164249,-11.25,5.37,-9.06
164261,-13.75,5.75,-11.88
164274,-13.75,5.75,-11.88
164287,-13.75,5.75,-11.88
164300,-13.75,5.75,-11.88
164311,-15.25,6.06,-14.25
164324,-15.25,6.06,-14.25
164337,-15.25,6.06,-14.25
164350,-15.25,6.06,-14.25
164361,-17.06,8.69,-17.75
164374,-17.06,8.69,-17.75
164387,-17.06,8.69,-17.75
164400,-17.06,8.69,-17.75
164411,-16.06,8.38,-20.25
